rule,name,value
ruler_918_lr,differential,0
ruler_918_lr-rev,differential,0
ruler_919_lr,differential,0
ruler_919_lr-rev,differential,0
ruler_920_lr,differential,0
ruler_920_lr-rev,differential,0
ruler_921_r,differential,0
ruler_922_r,differential,0
ruler_923_r,differential,0
ruler_924_lr,differential,0
ruler_924_lr-rev,differential,0
ruler_925_lr,differential,0
ruler_925_lr-rev,differential,0
ruler_926_lr,differential,0
ruler_926_lr-rev,differential,0
ruler_927_r,differential,0
ruler_928_r,differential,0
ruler_929_r,differential,0
ruler_930_r,differential,0
ruler_931_r,differential,0
ruler_932_r,differential,0
ruler_933_r,differential,0
ruler_934_r,differential,0
ruler_935_r,differential,0
ruler_936_r,differential,0
ruler_937_r,differential,0
ruler_938_r,differential,0
ruler_939_r,differential,0
ruler_940_r,differential,0
ruler_941_r,differential,0
ruler_942_r,differential,0
ruler_943_r,differential,0
ruler_944_r,differential,0
ruler_945_r,differential,0
ruler_946_r,differential,0
ruler_947_r,differential,0
ruler_948_r,differential,0
ruler_949_lr,differential,0
ruler_949_lr-rev,differential,0
ruler_950_r,differential,0
ruler_951_r,differential,0
ruler_952_r,differential,0
ruler_953_r,differential,0
ruler_954_r,differential,0
ruler_955_r,differential,0
ruler_956_r,differential,0
ruler_957_r,differential,0
ruler_958_r,differential,0
ruler_959_r,differential,0
ruler_960_r,differential,0
ruler_961_r,differential,0
ruler_962_r,differential,0
ruler_963_r,differential,0
ruler_964_r,differential,0
ruler_965_r,differential,0
ruler_966_lr,differential,0
ruler_966_lr-rev,differential,0
ruler_967_r,differential,0
ruler_968_r,differential,0
ruler_969_r,differential,0
ruler_970_r,differential,0
ruler_971_r,differential,0
ruler_972_r,differential,0
ruler_973_lr,differential,0
ruler_973_lr-rev,differential,0
ruler_974_lr,differential,0
ruler_974_lr-rev,differential,0
ruler_975_r,differential,0
ruler_976_r,differential,0
ruler_977_r,differential,0
ruler_978_r,differential,0
ruler_979_r,differential,0
ruler_980_r,differential,0
ruler_981_r,differential,0
ruler_982_r,differential,0
ruler_983_r,differential,0
ruler_984_r,differential,0
ruler_985_r,differential,0
ruler_986_r,differential,0
ruler_987_lr,differential,0
ruler_987_lr-rev,differential,0
ruler_988_r,differential,0
ruler_989_r,differential,0
ruler_990_r,differential,0
ruler_991_lr,differential,0
ruler_991_lr-rev,differential,0
ruler_992_r,differential,0
ruler_993_r,differential,0
ruler_994_r,differential,0
ruler_995_lr,differential,0
ruler_995_lr-rev,differential,0
ruler_996_r,differential,0
ruler_997_lr,differential,0
ruler_997_lr-rev,differential,0
ruler_998_r,differential,0
ruler_999_lr,differential,0
ruler_999_lr-rev,differential,0
ruler_1000_r,differential,0
ruler_1001_r,differential,0
ruler_1002_r,differential,0
ruler_1003_lr,differential,0
ruler_1003_lr-rev,differential,0
ruler_1004_r,differential,0
ruler_1005_r,differential,0
ruler_1006_r,differential,0
ruler_1007_r,differential,0
ruler_1008_r,differential,0
ruler_1009_lr,differential,0
ruler_1009_lr-rev,differential,0
ruler_1010_r,differential,0
ruler_1011_r,differential,0
ruler_1012_r,differential,0
ruler_1013_lr,differential,0
ruler_1013_lr-rev,differential,0
ruler_1014_r,differential,0
ruler_1015_lr,differential,0
ruler_1015_lr-rev,differential,0
ruler_1016_r,differential,0
ruler_1017_r,differential,0
ruler_1018_r,differential,0
ruler_1019_lr,differential,0
ruler_1019_lr-rev,differential,0
ruler_1020_r,differential,0
ruler_1021_lr,differential,0
ruler_1021_lr-rev,differential,0
ruler_1022_lr,differential,0
ruler_1022_lr-rev,differential,0
ruler_1023_r,differential,0
ruler_1024_r,differential,0
ruler_1025_r,differential,0
ruler_1026_lr,differential,0
ruler_1026_lr-rev,differential,0
ruler_1027_r,differential,0
ruler_1028_lr,differential,0
ruler_1028_lr-rev,differential,0
ruler_1029_lr,differential,0
ruler_1029_lr-rev,differential,0
ruler_1030_r,differential,0
ruler_1031_r,differential,0
ruler_1032_r,differential,0
ruler_1033_r,differential,0
ruler_1034_lr,differential,0
ruler_1034_lr-rev,differential,0
ruler_1035_r,differential,0
ruler_1036_r,differential,0
ruler_1037_r,differential,0
ruler_1038_r,differential,0
ruler_1039_r,differential,0
ruler_1040_r,differential,0
ruler_1041_lr,differential,0
ruler_1041_lr-rev,differential,0
ruler_1042_lr,differential,0
ruler_1042_lr-rev,differential,0
ruler_1043_r,differential,0
ruler_1044_r,differential,0
ruler_1045_r,differential,0
ruler_1046_r,differential,0
ruler_1047_lr,differential,0
ruler_1047_lr-rev,differential,0
ruler_1048_lr,differential,0
ruler_1048_lr-rev,differential,0
ruler_1049_r,differential,0
ruler_1050_r,differential,0
ruler_1051_lr,differential,0
ruler_1051_lr-rev,differential,0
ruler_1052_r,differential,0
ruler_1053_r,differential,0
ruler_1054_lr,differential,0
ruler_1054_lr-rev,differential,0
ruler_1055_lr,differential,0
ruler_1055_lr-rev,differential,0
ruler_1056_r,differential,0
ruler_1057_r,differential,0
ruler_1058_lr,differential,0
ruler_1058_lr-rev,differential,0
ruler_1059_lr,differential,0
ruler_1059_lr-rev,differential,0
ruler_1060_lr,differential,0
ruler_1060_lr-rev,differential,0
ruler_1061_lr,differential,0
ruler_1061_lr-rev,differential,0
ruler_1062_lr,differential,0
ruler_1062_lr-rev,differential,0
ruler_1063_lr,differential,0
ruler_1063_lr-rev,differential,0
ruler_1064_lr,differential,0
ruler_1064_lr-rev,differential,0
ruler_1065_lr,differential,0
ruler_1065_lr-rev,differential,0
ruler_1066_lr,differential,0
ruler_1066_lr-rev,differential,0
ruler_1067_lr,differential,0
ruler_1067_lr-rev,differential,0
ruler_1068_lr,differential,0
ruler_1068_lr-rev,differential,0
ruler_1069_lr,differential,0
ruler_1069_lr-rev,differential,0
ruler_1070_lr,differential,0
ruler_1070_lr-rev,differential,0
ruler_1071_r,differential,0
ruler_1072_lr,differential,0
ruler_1072_lr-rev,differential,0
ruler_1073_r,differential,0
ruler_1074_r,differential,0
ruler_1075_lr,differential,0
ruler_1075_lr-rev,differential,0
ruler_1076_lr,differential,0
ruler_1076_lr-rev,differential,0
ruler_1077_lr,differential,0
ruler_1077_lr-rev,differential,0
ruler_1078_lr,differential,0
ruler_1078_lr-rev,differential,0
ruler_1079_lr,differential,0
ruler_1079_lr-rev,differential,0
ruler_1080_lr,differential,0
ruler_1080_lr-rev,differential,0
ruler_1081_r,differential,0
ruler_1082_lr,differential,0
ruler_1082_lr-rev,differential,0
ruler_1083_lr,differential,0
ruler_1083_lr-rev,differential,0
ruler_1084_lr,differential,0
ruler_1084_lr-rev,differential,0
ruler_1085_lr,differential,0
ruler_1085_lr-rev,differential,0
ruler_1086_lr,differential,0
ruler_1086_lr-rev,differential,0
ruler_1087_lr,differential,0
ruler_1087_lr-rev,differential,0
ruler_1088_lr,differential,0
ruler_1088_lr-rev,differential,0
ruler_1089_lr,differential,0
ruler_1089_lr-rev,differential,0
ruler_1090_lr,differential,0
ruler_1090_lr-rev,differential,0
ruler_1091_r,differential,0
ruler_1092_lr,differential,0
ruler_1092_lr-rev,differential,0
ruler_1093_r,differential,0
ruler_1094_r,differential,0
ruler_1095_r,differential,0
ruler_1096_lr,differential,0
ruler_1096_lr-rev,differential,0
ruler_1097_lr,differential,0
ruler_1097_lr-rev,differential,0
ruler_1098_r,differential,0
ruler_1099_r,differential,0
ruler_1100_r,differential,0
ruler_1101_r,differential,0
ruler_1102_r,differential,0
ruler_1103_r,differential,0
ruler_1104_lr,differential,0
ruler_1104_lr-rev,differential,0
ruler_1105_r,differential,0
ruler_1106_r,differential,0
ruler_1107_r,differential,0
ruler_1108_r,differential,0
ruler_1109_r,differential,0
ruler_1110_r,differential,0
ruler_1111_r,differential,0
ruler_1112_r,differential,0
ruler_1113_lr,differential,0
ruler_1113_lr-rev,differential,0
ruler_1114_r,differential,0
ruler_1115_r,differential,0
ruler_1116_r,differential,0
ruler_1117_r,differential,0
ruler_1118_r,differential,0
ruler_1119_r,differential,0
ruler_1120_r,differential,0
ruler_1121_r,differential,0
ruler_1122_r,differential,0
ruler_1123_lr,differential,0
ruler_1123_lr-rev,differential,0
ruler_1124_r,differential,0
ruler_1125_r,differential,0
ruler_1126_r,differential,0
ruler_1127_r,differential,0
ruler_1128_lr,differential,0
ruler_1128_lr-rev,differential,0
ruler_1129_lr,differential,0
ruler_1129_lr-rev,differential,0
ruler_1130_r,differential,0
ruler_1131_lr,differential,0
ruler_1131_lr-rev,differential,0
ruler_1132_lr,differential,0
ruler_1132_lr-rev,differential,0
ruler_1133_r,differential,0
ruler_1134_r,differential,0
ruler_1135_r,differential,0
ruler_1136_lr,differential,0
ruler_1136_lr-rev,differential,0
ruler_1137_lr,differential,0
ruler_1137_lr-rev,differential,0
ruler_1138_r,differential,0
ruler_1139_lr,differential,0
ruler_1139_lr-rev,differential,0
ruler_1140_r,differential,0
ruler_1141_r,differential,0
ruler_1142_r,differential,0
ruler_1143_r,differential,0
ruler_1144_r,differential,0
ruler_1145_r,differential,0
ruler_1146_lr,differential,0
ruler_1146_lr-rev,differential,0
ruler_1147_r,differential,0
ruler_1148_r,differential,0
ruler_1149_r,differential,0
ruler_1150_r,differential,0
ruler_1151_r,differential,0
ruler_1152_r,differential,0
ruler_1153_lr,differential,0
ruler_1153_lr-rev,differential,0
ruler_1154_lr,differential,0
ruler_1154_lr-rev,differential,0
ruler_1155_r,differential,0
ruler_1156_r,differential,0
ruler_1157_lr,differential,0
ruler_1157_lr-rev,differential,0
ruler_1158_lr,differential,0
ruler_1158_lr-rev,differential,0
ruler_1159_lr,differential,0
ruler_1159_lr-rev,differential,0
ruler_1160_lr,differential,0
ruler_1160_lr-rev,differential,0
ruler_1161_r,differential,0
ruler_1162_r,differential,0
ruler_1163_lr,differential,0
ruler_1163_lr-rev,differential,0
ruler_1164_lr,differential,0
ruler_1164_lr-rev,differential,0
ruler_1165_lr,differential,0
ruler_1165_lr-rev,differential,0
ruler_1166_lr,differential,0
ruler_1166_lr-rev,differential,0
ruler_1167_lr,differential,0
ruler_1167_lr-rev,differential,0
ruler_1168_lr,differential,0
ruler_1168_lr-rev,differential,0
ruler_1169_r,differential,0
ruler_1170_lr,differential,0
ruler_1170_lr-rev,differential,0
ruler_1171_r,differential,0
ruler_1172_r,differential,0
ruler_1173_lr,differential,0
ruler_1173_lr-rev,differential,0
ruler_1174_lr,differential,0
ruler_1174_lr-rev,differential,0
ruler_1175_lr,differential,0
ruler_1175_lr-rev,differential,0
ruler_1176_lr,differential,0
ruler_1176_lr-rev,differential,0
ruler_1177_lr,differential,0
ruler_1177_lr-rev,differential,0
ruler_1178_r,differential,0
ruler_1179_lr,differential,0
ruler_1179_lr-rev,differential,0
ruler_1180_r,differential,0
ruler_1181_r,differential,0
ruler_1182_lr,differential,0
ruler_1182_lr-rev,differential,0
ruler_1183_lr,differential,0
ruler_1183_lr-rev,differential,0
ruler_1184_r,differential,0
ruler_1185_r,differential,0
ruler_1186_r,differential,0
ruler_1187_r,differential,0
ruler_1188_r,differential,0
ruler_1189_lr,differential,0
ruler_1189_lr-rev,differential,0
ruler_1190_lr,differential,0
ruler_1190_lr-rev,differential,0
ruler_1191_lr,differential,0
ruler_1191_lr-rev,differential,0
ruler_1192_r,differential,0
ruler_1193_r,differential,0
ruler_1194_r,differential,0
ruler_1195_lr,differential,0
ruler_1195_lr-rev,differential,0
ruler_1196_lr,differential,0
ruler_1196_lr-rev,differential,0
ruler_1197_lr,differential,0
ruler_1197_lr-rev,differential,0
ruler_1198_r,differential,0
ruler_1199_lr,differential,0
ruler_1199_lr-rev,differential,0
ruler_1200_lr,differential,0
ruler_1200_lr-rev,differential,0
ruler_1201_lr,differential,0
ruler_1201_lr-rev,differential,0
ruler_1202_lr,differential,0
ruler_1202_lr-rev,differential,0
ruler_1203_r,differential,0
ruler_1204_lr,differential,0
ruler_1204_lr-rev,differential,0
ruler_1205_lr,differential,0
ruler_1205_lr-rev,differential,0
ruler_1206_lr,differential,0
ruler_1206_lr-rev,differential,0
ruler_1207_r,differential,0
ruler_1208_r,differential,0
ruler_1209_r,differential,0
ruler_1210_lr,differential,0
ruler_1210_lr-rev,differential,0
ruler_1211_lr,differential,0
ruler_1211_lr-rev,differential,0
ruler_1212_lr,differential,0
ruler_1212_lr-rev,differential,0
ruler_1213_r,differential,0
ruler_1214_lr,differential,0
ruler_1214_lr-rev,differential,0
ruler_1215_lr,differential,0
ruler_1215_lr-rev,differential,0
ruler_1216_lr,differential,0
ruler_1216_lr-rev,differential,0
ruler_1217_r,differential,0
ruler_1218_r,differential,0
ruler_1219_r,differential,0
ruler_1220_r,differential,0
ruler_1221_r,differential,0
ruler_1222_r,differential,0
ruler_1223_r,differential,0
ruler_1224_r,differential,0
ruler_1225_r,differential,0
ruler_1226_r,differential,0
ruler_1227_r,differential,0
ruler_1228_r,differential,0
ruler_1229_r,differential,0
ruler_1230_r,differential,0
ruler_1231_r,differential,0
ruler_1232_r,differential,0
ruler_1233_r,differential,0
ruler_1234_r,differential,0
ruler_1235_r,differential,0
ruler_1236_r,differential,0
ruler_1237_lr,differential,0
ruler_1237_lr-rev,differential,0
ruler_1238_lr,differential,0
ruler_1238_lr-rev,differential,0
ruler_1239_lr,differential,0
ruler_1239_lr-rev,differential,0
ruler_1240_r,differential,0
ruler_1241_r,differential,0
ruler_1242_r,differential,0
ruler_1243_lr,differential,0
ruler_1243_lr-rev,differential,0
ruler_1244_lr,differential,0
ruler_1244_lr-rev,differential,0
ruler_1245_lr,differential,0
ruler_1245_lr-rev,differential,0
ruler_1246_r,differential,0
ruler_1247_r,differential,0
ruler_1248_r,differential,0
ruler_1249_r,differential,0
ruler_1250_r,differential,0
ruler_1251_r,differential,0
ruler_1252_r,differential,0
ruler_1253_r,differential,0
ruler_1254_lr,differential,0
ruler_1254_lr-rev,differential,0
ruler_1255_lr,differential,0
ruler_1255_lr-rev,differential,0
ruler_1256_r,differential,0
ruler_1257_r,differential,0
ruler_1258_r,differential,0
ruler_1259_r,differential,0
ruler_1260_r,differential,0
ruler_1261_r,differential,0
ruler_1262_r,differential,0
ruler_1263_r,differential,0
ruler_1264_r,differential,0
ruler_1265_r,differential,0
ruler_1266_r,differential,0
ruler_1267_lr,differential,0
ruler_1267_lr-rev,differential,0
ruler_1268_r,differential,0
ruler_1269_r,differential,0
ruler_1270_r,differential,0
ruler_1271_r,differential,0
ruler_1272_r,differential,0
ruler_1273_lr,differential,0
ruler_1273_lr-rev,differential,0
ruler_1274_r,differential,0
ruler_1275_r,differential,0
ruler_1276_lr,differential,0
ruler_1276_lr-rev,differential,0
ruler_1277_r,differential,0
ruler_1278_lr,differential,0
ruler_1278_lr-rev,differential,0
ruler_1279_r,differential,0
ruler_1280_r,differential,0
ruler_1281_r,differential,0
ruler_1282_r,differential,0
ruler_1283_r,differential,0
ruler_1284_r,differential,0
ruler_1285_r,differential,0
ruler_1286_r,differential,0
ruler_1287_lr,differential,0
ruler_1287_lr-rev,differential,0
ruler_1288_r,differential,0
ruler_1289_lr,differential,0
ruler_1289_lr-rev,differential,0
ruler_1290_r,differential,0
ruler_1291_lr,differential,0
ruler_1291_lr-rev,differential,0
ruler_1292_r,differential,0
ruler_1293_lr,differential,0
ruler_1293_lr-rev,differential,0
ruler_1294_r,differential,0
ruler_1295_r,differential,0
ruler_1296_lr,differential,0
ruler_1296_lr-rev,differential,0
ruler_1297_lr,differential,0
ruler_1297_lr-rev,differential,0
ruler_1298_lr,differential,0
ruler_1298_lr-rev,differential,0
ruler_1299_r,differential,0
ruler_1300_r,differential,0
ruler_1301_r,differential,0
ruler_1302_r,differential,0
ruler_1303_r,differential,0
ruler_1304_lr,differential,0
ruler_1304_lr-rev,differential,0
ruler_1305_r,differential,0
ruler_1306_lr,differential,0
ruler_1306_lr-rev,differential,0
ruler_1307_r,differential,0
ruler_1308_r,differential,0
ruler_1309_r,differential,0
ruler_1310_r,differential,0
